Price,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,
2024-08-26,497.8418884277344,500.10613647711654,494.1993710856545,498.13721467996254,7825037
2024-08-27,492.8211364746094,499.7123628295066,492.2304539212314,499.6631217580969,7954114
2024-08-28,489.5723876953125,494.494692136421,488.78483100207995,492.6242224574722,7782216
2024-08-29,497.2511901855469,499.81079444973267,489.6216184623816,490.2615120175877,18670632
2024-08-30,494.1009216308594,501.23826318373165,492.4273561203413,494.1501627020691,14947670
2024-09-02,502.124267578125,504.9300171814726,495.4791565355421,496.1682911795252,15885469
2024-09-03,501.484375,507.93261190235586,500.00768365427365,502.12426857447565,12018677
2024-09-04,498.4817810058594,502.1242682972896,492.1812372762441,492.23044830372953,8414967
2024-09-05,503.25640869140625,503.9455132742936,499.17087204678484,500.4506892036239,10898888
2024-09-06,493.904052734375,504.043988134581,489.42473754817695,504.043988134581,13716752
2024-09-09,503.7978515625,504.6838903825459,492.5750036233218,494.19935805446994,13736044
2024-09-10,505.61907958984375,506.9973488446933,500.84446839754895,503.9455141342374,10911995
2024-09-11,506.357421875,511.4274193644084,503.9947518510479,505.0284237419471,14922832
2024-09-12,511.42742919921875,512.4118900831442,500.6475705028914,507.09577727525766,18377550
2024-09-13,505.8652038574219,511.9196623604126,504.04397524717547,511.42743191583526,8825193
2024-09-16,503.157958984375,508.9662721354692,501.779719768696,507.8833892081681,7531604
2024-09-17,499.8600158691406,505.5698770020489,498.3833245371786,503.10872478211223,10486015
2024-09-18,499.46624755859375,504.4377931687783,497.25121051614315,499.9584780124717,5429619
2024-09-19,500.35223388671875,506.80044052546475,499.6138882390748,502.07504039788796,13925311
2024-09-20,506.4067077636719,509.31081933076297,500.1061340091814,504.04397758405685,23808194
2024-09-23,508.9170837402344,511.37823603602163,505.61910361184385,507.440392362762,7804918
2024-09-24,507.24346923828125,509.7538324689862,506.1605863032238,508.96627578106046,6755320
2024-09-25,509.5077209472656,511.23052750255124,504.3393012814088,507.48958814270446,8476223
2024-09-26,514.626953125,515.6114140587638,508.96630275585846,509.6062263974957,15489991
2024-09-27,514.5776977539062,520.2875586603653,512.1657566566794,512.1657566566794,17251962
2024-09-30,510.0984191894531,516.2020284586056,506.06209360710113,512.5103002296557,10531347
2024-10-01,508.1787109375,511.6735349937055,506.0128850154202,510.0984216431326,5089315
2024-10-03,504.7823181152344,507.68648973948297,500.20458101471934,500.6475703863655,15870147
2024-10-04,495.72528076171875,509.31082934481265,493.75635893556813,502.07506566839953,18228912
2024-10-07,502.27197265625,506.9481620193131,498.87557046994317,499.12168569957805,16479772
2024-10-08,500.0569152832031,504.5854112899015,498.1372045526614,502.0750480669117,9502367
2024-10-09,484.0594177246094,501.87813528703543,482.9272636989434,501.87813528703543,23952459
2024-10-10,484.4039611816406,487.94802633779057,481.8443869431517,487.6527000928454,12799333
2024-10-11,480.61383056640625,486.27448082584317,479.82624380864075,485.3392309395476,14394986
2024-10-14,489.22784423828125,491.2459770162941,481.0568009432557,483.3702900100209,6712103
2024-10-15,490.802978515625,491.63977630436585,486.8159238161744,490.2615370282201,8037662
2024-10-16,485.5361328125,491.0983309451345,484.6993350303565,488.29261134305926,6682083
2024-10-17,481.30291748046875,487.30813484787245,480.4169086985086,487.30813484787245,7385299
2024-10-18,479.1371154785156,483.911726643717,470.9660722650574,481.1552482363825,21778099
2024-10-21,476.1344909667969,480.02312339777336,469.93239953961444,479.1371146286561,7395274
2024-10-22,474.313232421875,480.8106801351941,473.3287715575346,476.1344910295771,12299288
2024-10-23,472.88580322265625,475.78994487558367,472.04900544208425,473.5256968042597,10162570
2024-10-24,464.3702087402344,474.90392212175374,462.69661322823436,474.5101437787425,13092399
2024-10-25,474.80548095703125,485.83145507537773,466.83137168653263,468.4064850948429,30961625
2024-10-28,476.6267395019531,478.3495460797567,468.60338916256904,474.46094354444614,8614446
2024-10-29,480.3677062988281,481.5982824190287,473.8210173046714,477.4635346378099,6866704
2024-10-30,483.9117431640625,485.5853387106688,478.94022763860187,480.36770796031675,6393835
2024-10-31,481.2044677734375,485.3392155009322,477.168202186314,484.3547546175632,7810874
2024-11-01,482.68115234375,484.453199935033,481.6966914741577,483.3702869698092,1461602
2024-11-04,477.06976318359375,485.7822482492164,472.09821756010734,485.7822482492164,8429731
2024-11-05,472.7381286621094,477.5127399163142,469.5386307881079,475.44539609395673,7327830
2024-11-06,473.6241455078125,476.87285446395987,470.5723107058593,472.73813670553255,11313985
2024-11-07,470.4738464355469,475.19927666439344,468.70182887683046,474.26402681523876,8924280
2024-11-08,470.62152099609375,473.23036641450005,467.22514891878234,470.4738578698389,6090462
2024-11-11,469.53863525390625,474.01792030276613,466.7329156982704,470.621518202255,5488948
2024-11-12,465.5023498535156,470.5231065307061,463.82875427999784,470.1785392016451,5041916
2024-11-13,464.8624572753906,467.32360956921764,460.97382463379876,462.745842268009,11120381
2024-11-14,458.7095642089844,465.6007904464379,455.0670468946998,463.8779838870745,11639562
2024-11-18,459.3002014160156,460.53077748887324,454.82091652815853,458.75875996130276,8135260
2024-11-19,460.0877990722656,466.3883427064883,459.00488609372064,460.72769263669977,6857374
2024-11-21,450.0462951660156,456.8390693785076,448.32348858818403,453.8364756459176,19559847
2024-11-22,467.27435302734375,469.0956116731522,448.4219330894456,449.11106772624726,19464568
2024-11-25,469.39093017578125,474.70704290141606,465.05930836220153,471.5567561042518,13891991
2024-11-26,469.58782958984375,475.1500274327074,466.7328991083471,472.5412121658805,6539846
2024-11-27,469.53863525390625,472.63968106029864,465.65000270655946,470.0800767280806,7067013
2024-11-28,467.5204772949219,476.28217333173683,463.2380663539044,469.58785120196785,14412539
2024-11-29,469.34173583984375,471.4583207741302,465.2562290981537,465.8469116490473,8346687
2024-12-02,469.7847595214844,471.85210340330434,466.04379002749573,468.60339440899054,5478598
2024-12-03,465.20697021484375,466.04376795962304,455.5592657453077,458.7587635598344,22218251
2024-12-04,459.8416748046875,470.7691963852625,459.1525401837095,467.0282270823781,13439484
2024-12-05,460.2354736328125,465.40389339018634,455.3131691019803,460.2846846607758,26415053
2024-12-06,463.8287353515625,467.5697047034182,460.4323633580681,462.69661135373104,7551407
2024-12-09,457.72509765625,464.6655348350646,455.7561758984743,464.1733043956207,11703384
2024-12-10,458.21734619140625,459.201807109172,455.41162656710134,458.1188940909571,8823805
2024-12-11,458.0204162597656,460.92458782136873,457.47897480275685,459.9401269589082,6745816
2024-12-12,453.44268798828125,460.6292404052638,452.0152076928852,458.2665402985409,12884401
2024-12-13,462.6966247558594,467.0282467236247,444.63176116363366,452.8520157185007,31753858
2024-12-16,462.7950744628906,467.02824430973016,460.72770056705826,462.9427375890153,9007264
2024-12-17,462.25360107421875,468.4064816658965,455.8546052588739,462.69662049416445,19844152
2024-12-18,463.1888427734375,466.4375516512094,459.6447776064562,465.35466872085993,12365167
2024-12-19,459.3002014160156,466.9790141366636,458.06962534315807,461.71214253616097,14599270
2024-12-20,457.42974853515625,460.1862570652578,452.16287674189437,459.2510071983129,19481288
2024-12-23,466.8805847167969,470.27698686017874,460.3339256999202,463.8779909705442,18837469
2024-12-24,471.01531982421875,472.78733739001206,465.3054286969793,467.52046567590173,11564497
2024-12-26,469.53863525390625,474.36248762422355,468.60338538757355,473.08267043643343,8848065
2024-12-27,471.1629943847656,474.4117033487016,468.603390027205,472.2951184150244,16279450
2024-12-30,469.58782958984375,473.9686924283094,468.60336873116484,473.2795578098897,13074810
2024-12-31,476.1344909667969,477.1189518310075,467.17589109380793,471.01531249891843,13276195
2025-01-01,476.42987060546875,479.2848012429488,474.65782293701153,478.4480034586798,18229128
2025-01-02,481.4505920410156,482.38584191513485,474.8054809534092,477.8081047301229,26124980
2025-01-03,474.1163635253906,483.3702897439964,472.3935569937165,482.63194408756465,37072992
2025-01-06,435.7716064453125,454.5748154312155,434.3933672095806,448.5203869733974,22009958
2025-01-07,434.2456970214844,440.6446926949899,433.31044717493506,438.57731885333885,14294780
2025-01-08,442.56439208984375,445.0255443760588,430.30787173051056,436.1161851173055,13482926
2025-01-09,443.1058654785156,453.4919161525875,439.118780732096,442.416730818138,19732649
2025-01-10,437.98663330078125,444.9763114584693,435.623933230913,442.95817870039383,9145729
2025-01-13,432.2275390625,437.10063245518984,428.24048450001703,428.24048450001703,17799607
2025-01-14,429.8156433105469,434.63949580572034,429.0772976211827,434.1472653461442,18048459
2025-01-15,430.5539855957031,434.93481862527545,428.58506377296607,429.8156399121767,9786805
2025-01-16,426.1239013671875,432.6213492364726,424.4010948132372,431.2430799586227,15774070
2025-01-17,433.3597106933594,434.93482413681886,425.77934956241734,426.2715800243392,11270061
2025-01-20,430.8985290527344,434.34414205164654,429.22493357877545,432.1783161492716,8742771
2025-01-21,430.7508544921875,440.05402200836704,428.486606441033,431.19387391423885,15686500
2025-01-22,430.20941162109375,435.0825050744213,429.7663922004777,433.06434221127984,9619648
2025-01-23,433.3597106933594,434.9840652090289,427.35449304924,428.2405018720267,8888248
2025-01-24,434.7379455566406,438.085106654995,432.2275522003527,432.5721195288663,9665384
2025-01-27,433.26123046875,438.08508267378915,429.76637638994237,433.95033504469205,10480203
2025-01-28,428.6835021972656,434.9348047503417,427.748252343956,433.16278718375287,20813072
2025-01-29,426.6161193847656,430.7016259421734,423.4166215920523,429.1757236276085,15158510
2025-01-30,429.4218444824219,431.1938620350844,424.7456553393473,426.27155767395334,22496695
2025-01-31,440.5462341308594,441.23536874907893,428.3389254954586,429.71716468853657,13546181
2025-02-01,455.36236572265625,464.17330257142027,432.7197655972211,441.03847200847565,30393007
2025-02-03,447.2898254394531,457.97123244036516,445.2716625255007,454.820945476,16991730
2025-02-04,448.0773620605469,453.19657063717955,441.7768184577878,450.88308156805977,18923681
2025-02-05,441.1861572265625,448.7665183611929,439.5618027101026,448.0773836968217,12836283
2025-02-06,434.2456970214844,443.0073927811504,431.3907664989004,443.0073927811504,17469129
2025-02-07,424.15496826171875,438.5773138765979,421.74302713326836,433.16277913738065,18875982
2025-02-10,420.56170654296875,426.56689397037235,419.87257189882627,420.36480234653885,12227140
2025-02-11,411.79998779296875,423.8596339743609,411.0124310801005,422.1368273770192,14288751
2025-02-12,409.8999938964844,413.79998779296875,407.6000061035156,413.1499938964844,13884574
2025-02-13,409.70001220703125,413.95001220703125,409.0,409.95001220703125,12989029
2025-02-14,410.25,416.20001220703125,408.3999938964844,411.75,14124236
2025-02-17,408.6000061035156,411.3999938964844,406.75,409.79998779296875,11975265
2025-02-18,405.25,410.8500061035156,404.0,408.0,12998403
2025-02-19,406.3999938964844,408.79998779296875,404.5,404.79998779296875,7079032
2025-02-20,402.04998779296875,403.8999938964844,396.20001220703125,399.95001220703125,15355585
2025-02-21,400.8999938964844,403.25,399.20001220703125,402.04998779296875,8240986
2025-02-24,401.8999938964844,403.3999938964844,398.75,400.0,7037625
2025-02-25,404.8500061035156,407.0,400.5,402.0,15760891
2025-02-27,401.6000061035156,406.5,399.5,404.8500061035156,19051003
2025-02-28,395.0,402.5,392.20001220703125,399.0,31954776
2025-03-03,397.45001220703125,399.0,391.20001220703125,395.95001220703125,10702826
2025-03-04,394.8500061035156,397.20001220703125,392.8500061035156,395.3999938964844,13404774
2025-03-05,405.04998779296875,412.75,394.5,394.5,15665018
2025-03-06,405.70001220703125,409.70001220703125,400.54998779296875,409.1499938964844,17869996
2025-03-07,403.8999938964844,405.8500061035156,401.70001220703125,403.54998779296875,11180761
2025-03-10,405.0,406.8500061035156,400.3999938964844,401.04998779296875,9785018
2025-03-11,406.20001220703125,408.3999938964844,401.20001220703125,401.5,11099475
2025-03-12,412.3999938964844,413.29998779296875,404.0,406.3999938964844,13844306
2025-03-13,412.04998779296875,414.3999938964844,408.20001220703125,413.0,8196569
2025-03-17,407.95001220703125,416.25,407.0,413.0,5257805
2025-03-18,407.95001220703125,407.95001220703125,407.95001220703125,407.95001220703125,0
2025-03-19,403.04998779296875,410.75,402.6000061035156,410.0,12830387
2025-03-20,403.95001220703125,406.6499938964844,401.8999938964844,405.0,16994037
2025-03-21,405.54998779296875,407.5,401.70001220703125,405.95001220703125,25302035
2025-03-24,410.8999938964844,412.8500061035156,405.6000061035156,407.0,14362572
2025-03-25,409.79998779296875,415.25,408.70001220703125,412.0,20338110
2025-03-26,407.3500061035156,411.20001220703125,406.25,410.29998779296875,13891436
2025-03-27,409.45001220703125,410.70001220703125,405.6499938964844,408.0,18642328
2025-03-28,409.75,415.6000061035156,408.1499938964844,410.8999938964844,12981873
2025-04-01,406.6499938964844,414.3999938964844,405.6000061035156,409.79998779296875,15206240
2025-04-02,409.04998779296875,410.0,406.04998779296875,407.04998779296875,8001323
2025-04-03,409.3999938964844,410.20001220703125,406.70001220703125,407.04998779296875,7059566
2025-04-04,409.70001220703125,412.79998779296875,404.5,407.5,18627592
2025-04-07,406.04998779296875,408.1000061035156,390.1499938964844,390.1499938964844,26762866
2025-04-08,412.54998779296875,415.79998779296875,407.25,411.8999938964844,18600796
2025-04-09,416.29998779296875,419.04998779296875,411.25,413.0,21785572
2025-04-11,421.54998779296875,422.45001220703125,417.0,420.0,8939356
2025-04-15,420.3999938964844,429.20001220703125,419.0,429.20001220703125,11685880
2025-04-16,424.45001220703125,426.04998779296875,418.0,418.0,13034594
2025-04-17,427.25,427.8500061035156,421.54998779296875,425.0,22410217
2025-04-21,422.8500061035156,429.1000061035156,421.5,428.04998779296875,27388236
2025-04-22,433.6000061035156,434.79998779296875,423.54998779296875,425.95001220703125,32031936
2025-04-23,430.8500061035156,437.45001220703125,428.8500061035156,436.20001220703125,19566317
2025-04-24,430.04998779296875,436.04998779296875,429.29998779296875,431.8500061035156,26064089
2025-04-25,427.79998779296875,432.70001220703125,423.29998779296875,430.04998779296875,22944377
2025-04-28,428.79998779296875,430.5,424.75,426.6499938964844,6287095
2025-04-29,426.0,429.6000061035156,425.0,428.8999938964844,11189930
2025-04-30,425.79998779296875,429.29998779296875,422.0,427.3999938964844,10025338
